"Team" "Date" "" "Opponent" "" "Cmp" "Att" "Pct" "Yds" "TD" "Att" "Yds" "Avg" "TD" "Plays" "Yds" "Avg" "Pass" "Rush" "Pen" "Tot" "No." "Yds" "Fum" "Int" "TO"
"50" "temple" "2017-12-21" "N" "Florida International*" "W (28-3)" 17 34 50 169 0 40 88 2.2 0 74 257 3.5 11 5 4 20 6 59 1 2 3
"51" "tulsa" "2017-08-31" "@" "Oklahoma State" "L (24-59)" 21 26 80.8 308 3 37 332 9 4 63 640 10.2 8 15 2 25 5 51 2 0 2
"52" "tulsa" "2017-09-09" "" "Louisiana" "W (66-42)" 21 34 61.8 309 2 41 287 7 4 75 596 7.9 16 11 0 27 7 64 0 2 2
"53" "tulsa" "2017-09-16" "@" "Toledo" "L (51-54)" 22 33 66.7 458 6 33 221 6.7 1 66 679 10.3 16 9 4 29 15 150 0 1 1
"54" "tulsa" "2017-09-23" "" "New Mexico" "L (13-16)" 9 14 64.3 108 0 59 338 5.7 1 73 446 6.1 6 15 4 25 6 49 2 1 3
"55" "tulsa" "2017-09-30" "" "Navy" "L (21-31)" 3 4 75 90 0 68 421 6.2 4 72 511 7.1 2 22 0 24 9 83 1 0 1
"56" "tulsa" "2017-10-07" "@" "Tulane" "L (28-62)" 9 13 69.2 165 1 70 488 7 8 83 653 7.9 7 22 2 31 6 60 0 0 0
"57" "tulsa" "2017-10-14" "" "Houston" "W (45-17)" 25 41 61 258 0 47 146 3.1 2 88 404 4.6 13 11 1 25 6 36 1 2 3
"58" "tulsa" "2017-10-21" "@" "Connecticut" "L (14-20)" 23 29 79.3 372 1 42 69 1.6 1 71 441 6.2 11 6 2 19 11 105 0 0 0
"59" "tulsa" "2017-10-27" "@" "Southern Methodist" "L (34-38)" 20 34 58.8 366 2 30 215 7.2 3 64 581 9.1 13 5 1 19 7 90 0 0 0
"60" "tulsa" "2017-11-03" "" "Memphis" "L (14-41)" 28 40 70 333 4 37 191 5.2 1 77 524 6.8 17 6 5 28 10 77 0 0 0
"61" "tulsa" "2017-11-16" "@" "South Florida" "L (20-27)" 11 28 39.3 142 2 45 279 6.2 1 73 421 5.8 6 14 1 21 6 60 1 1 2
"62" "tulsa" "2017-11-25" "" "Temple" "L (22-43)" 21 29 72.4 258 3 34 193 5.7 2 63 451 7.2 13 6 1 20 10 123 0 0 0
